Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31577439,09/21/2015 12:32:41 AM,09/21/2015 05:26:48 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11418,89-28 129 STREET,129 STREET,89 AVENUE,91 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,09/21/2015 08:32:41 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/21/2015 05:26:48 AM,09 QUEENS,QUEENS,1033602,194065,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69920274892878,-73.82201638629647,"(40.69920274892878, -73.82201638629647)"
31611361,09/26/2015 01:07:52 AM,09/26/2015 02:21:08 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,64 STREET,64 STREET,75 AVENUE,COOPER AVENUE,,,BLOCKFACE,RIDGEWOOD,,Precinct,Closed,09/26/2015 09:07:52 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 02:21:08 AM,05 QUEENS,QUEENS,1014176,193731,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69837301298291,-73.89207592362523,"(40.69837301298291, -73.89207592362523)"
31616021,09/25/2015 09:50:44 PM,09/25/2015 11:37:05 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,743 FRANKLIN AVENUE,FRANKLIN AVENUE,PARK PLACE,STERLING PLACE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/26/2015 05:50:44 AM,The Police Department responded to the complaint and took action to fix the condition.,09/25/2015 11:37:05 PM,08 BROOKLYN,BROOKLYN,996188,184626,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.673424422312365,-73.95696332972159,"(40.673424422312365, -73.95696332972159)"
31611634,09/25/2015 07:08:29 PM,09/26/2015 01:33:19 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10304,180 BROAD STREET,BROAD STREET,CEDAR STREET,GORDON STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,09/26/2015 03:08:29 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/26/2015 01:33:19 AM,01 STATEN ISLAND,STATEN ISLAND,961854,166715,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.624242351813024,-74.08067843240855,"(40.624242351813024, -74.08067843240855)"
31530597,09/14/2015 06:24:09 PM,09/14/2015 09:34:07 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354,37-07 147 STREET,147 STREET,37 AVENUE,38 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,09/15/2015 02:24:09 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/14/2015 09:34:07 PM,07 QUEENS,QUEENS,1034320,217831,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764430413610334,-73.81925013481681,"(40.764430413610334, -73.81925013481681)"
30932499,06/25/2015 07:23:49 PM,06/25/2015 10:40:14 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10035,2023 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 123 STREET,EAST 124 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/26/2015 03:23:49 AM,The Police Department responded to the complaint and took action to fix the condition.,06/25/2015 10:40:14 PM,11 MANHATTAN,MANHATTAN,1001334,231897,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80316311029267,-73.93829187953936,"(40.80316311029267, -73.93829187953936)"
31528741,09/14/2015 11:31:28 PM,09/15/2015 01:15:53 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,719 EAST 223 STREET,EAST 223 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/15/2015 07:31:28 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/15/2015 01:15:53 AM,12 BRONX,BRONX,1022867,262145,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.886117012290946,-73.86033968708185,"(40.886117012290946, -73.86033968708185)"
31546836,09/16/2015 10:01:14 AM,09/17/2015 10:57:39 AM,DOT,Department of Transportation,Street Sign - Damaged,St Name - Attached to Pole,Street,11104,,,,,40 STREET,QUEENS BOULEVARD,INTERSECTION,SUNNYSIDE,,N/A,Closed,09/30/2015 10:01:14 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",09/17/2015 10:57:39 AM,02 QUEENS,QUEENS,1005238,210275,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74380799475082,-73.92425800481875,"(40.74380799475082, -73.92425800481875)"
31280509,08/10/2015 03:49:20 PM,09/22/2015 08:05:32 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11370,24-45 85 STREET,85 STREET,ASTORIA BOULEVARD,25 AVENUE,,,ADDRESS,EAST ELMHURST,,N/A,Closed,09/22/2015 01:50:03 PM,The Department of Parks and Recreation has corrected the condition.,09/22/2015 08:05:32 AM,03 QUEENS,QUEENS,1016377,217594,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763863323089986,-73.88402438483104,"(40.763863323089986, -73.88402438483104)"
31636520,09/28/2015 11:04:56 AM,09/28/2015 12:39:36 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,76 STREET,76 STREET,19 AVENUE,20 AVENUE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,09/28/2015 07:04:56 PM,The Police Department issued a summons in response to the complaint.,09/28/2015 12:39:36 PM,11 BROOKLYN,BROOKLYN,986056,161845,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61090333672519,-73.99349544049619,"(40.61090333672519, -73.99349544049619)"
31641318,09/29/2015 08:59:03 AM,09/30/2015 12:43:32 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10306,380 LIGHTHOUSE AVENUE,LIGHTHOUSE AVENUE,WINDSOR AVENUE,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,10/09/2015 08:59:03 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",09/30/2015 12:43:32 PM,02 STATEN ISLAND,STATEN ISLAND,945495,149169,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.576025740731524,-74.1395086804639,"(40.576025740731524, -74.1395086804639)"
31523124,09/12/2015 11:46:03 AM,09/16/2015 12:06:27 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11235,,,,,,,,BROOKLYN,,N/A,Closed,09/26/2015 11:46:03 AM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,09/16/2015 12:06:27 PM,18 BROOKLYN,BROOKLYN,,,Marine Park,BROOKLYN,Marine Park,B057,,,7189658900,"Flatbush, Gerritsen and Fillmore Avenues, Jamaica Bay",BROOKLYN,NY,11235,N,,,,,,,,,,,,,,
30771682,06/04/2015 09:35:55 AM,06/04/2015 09:34:55 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11433,111-10 167 STREET,167 STREET,111 AVENUE,SAYRES AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,06/04/2015 05:35:55 PM,The Police Department responded to the complaint and took action to fix the condition.,06/04/2015 09:34:55 PM,12 QUEENS,QUEENS,1044081,191772,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69284437065165,-73.78424530906605,"(40.69284437065165, -73.78424530906605)"
30598158,05/11/2015 07:03:56 PM,10/08/2015 04:32:55 PM,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Street,11377,65-09 QUEENS BOULEVARD,QUEENS BOULEVARD,65 STREET,BROOKLYN QUEENS EP ET 39 W WB,,,ADDRESS,WOODSIDE,,N/A,Closed,06/10/2015 07:03:56 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",10/08/2015 04:32:55 PM,02 QUEENS,QUEENS,1011889,209252,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74098183091634,-73.90025993916385,"(40.74098183091634, -73.90025993916385)"
30668526,05/21/2015 05:46:39 AM,05/22/2015 08:47:41 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Street/Curbside,10470,CARPENTER AVENUE,CARPENTER AVENUE,EAST 239 STREET,EAST 240 STREET,,,BLOCKFACE,BRONX,,N/A,Closed,05/24/2015 05:46:39 AM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,05/22/2015 08:47:41 AM,12 BRONX,BRONX,1024375,268005,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.902194100253936,-73.85485082253518,"(40.902194100253936, -73.85485082253518)"
30672504,05/21/2015 08:11:28 PM,05/21/2015 10:11:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,249 WEST 112 STREET,WEST 112 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,05/22/2015 04:11:28 AM,The Police Department responded to the complaint and took action to fix the condition.,05/21/2015 10:11:10 PM,10 MANHATTAN,MANHATTAN,996391,231255,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80140917124288,-73.95614735898428,"(40.80140917124288, -73.95614735898428)"
30668213,05/21/2015 01:48:28 PM,05/21/2015 03:05:40 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,6324 23 AVENUE,23 AVENUE,63 STREET,64 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/21/2015 09:48:28 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/21/2015 03:05:41 PM,11 BROOKLYN,BROOKLYN,990306,162785,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61348155760437,-73.9781876333797,"(40.61348155760437, -73.9781876333797)"
31640458,09/29/2015 08:11:20 PM,09/29/2015 11:02:32 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,2248 1 AVENUE,1 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/30/2015 04:11:20 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/29/2015 11:02:32 PM,11 MANHATTAN,MANHATTAN,1002067,229162,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.795654835740464,-73.93565151091825,"(40.795654835740464, -73.93565151091825)"
30571789,05/08/2015 02:49:07 PM,05/08/2015 10:26:43 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11207,460 VERMONT STREET,VERMONT STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/08/2015 10:49:07 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,05/08/2015 10:26:43 PM,05 BROOKLYN,BROOKLYN,1013934,182805,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66838447117374,-73.89299679541122,"(40.66838447117374, -73.89299679541122)"
30575016,05/08/2015 11:12:24 AM,05/08/2015 03:05:44 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,666 VAN SICLEN AVENUE,VAN SICLEN AVENUE,BEND,HEGEMAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/08/2015 07:12:24 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,05/08/2015 03:05:44 PM,05 BROOKLYN,BROOKLYN,1015402,180921,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.663208270205644,-73.88771374313679,"(40.663208270205644, -73.88771374313679)"
31564018,09/18/2015 10:38:44 AM,09/18/2015 03:01:41 PM,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,10029,102 EAST 103 STREET,EAST 103 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/18/2015 06:38:44 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/18/2015 03:01:41 PM,11 MANHATTAN,MANHATTAN,998397,227399,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79082251538765,-73.94890991922047,"(40.79082251538765, -73.94890991922047)"
30573927,05/08/2015 12:25:28 PM,05/11/2015 11:25:53 AM,DOE,School - PS 333 Manhattan School for Children,School Maintenance,Rodents/Mice,School,10025,154 WEST 93 STREET,WEST 93 STREET,AMSTERDAM AVENUE,COLUMBUS AVENUE,,,,NEW YORK,,School,Closed,05/15/2015 12:25:28 PM,The Department of Education completed the work and corrected the condition.,05/11/2015 11:25:53 AM,07 MANHATTAN,MANHATTAN,992323,227726,School - PS 333 Manhattan School for Children,MANHATTAN,School - PS 333 Manhattan School for Children,333,Region 10,03M333,NA 0/0,154 West 93 Street,NEW YORK,NY,10025,N,,,,,,,,,,,,40.79172767836113,-73.97084499794414,"(40.79172767836113, -73.97084499794414)"
30569414,05/08/2015 01:33:39 AM,05/08/2015 04:14:50 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10029,2117 3 AVENUE,3 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,05/08/2015 09:33:39 AM,The Police Department responded to the complaint and determined that police action was not necessary.,05/08/2015 04:14:51 AM,11 MANHATTAN,MANHATTAN,1000812,229909,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79770758865914,-73.9401822682408,"(40.79770758865914, -73.9401822682408)"
31559925,09/18/2015 07:35:59 AM,09/18/2015 12:05:49 PM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11217,597 DE GRAW STREET,DE GRAW STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/18/2015 03:35:59 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/18/2015 12:05:49 PM,06 BROOKLYN,BROOKLYN,988807,186738,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67922826220302,-73.98357051703368,"(40.67922826220302, -73.98357051703368)"
31563012,09/18/2015 10:50:13 PM,09/19/2015 04:48:36 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10314,404 TRAVIS AVENUE,TRAVIS AVENUE,DENKER PLACE,NEHRING AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,09/19/2015 06:50:13 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/19/2015 04:48:36 AM,02 STATEN ISLAND,STATEN ISLAND,941072,153964,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.589166607167975,-74.15546101836706,"(40.589166607167975, -74.15546101836706)"
31676889,10/04/2015 09:41:09 PM,10/05/2015 04:30:46 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228,DAHLGREN PLACE,DAHLGREN PLACE,90 STREET,92 STREET,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,10/05/2015 05:41:09 AM,The Police Department issued a summons in response to the complaint.,10/05/2015 04:30:46 AM,10 BROOKLYN,BROOKLYN,977326,164079,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61703268406056,-74.02494003659032,"(40.61703268406056, -74.02494003659032)"
29899960,02/08/2015 01:54:07 PM,02/08/2015 03:25:59 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,32-54 55 STREET,55 STREET,32 AVENUE,AMTRAK RAILROAD,,,ADDRESS,WOODSIDE,,Precinct,Closed,02/08/2015 09:54:07 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,02/08/2015 03:25:59 PM,01 QUEENS,QUEENS,1010294,214147,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75442220837137,-73.90599680879872,"(40.75442220837137, -73.90599680879872)"
30036924,02/25/2015 08:07:41 AM,02/25/2015 11:07:20 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10038,22 SAINT JAMES PLACE,SAINT JAMES PLACE,PEARL STREET,MADISON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/25/2015 04:07:41 PM,The Police Department issued a summons in response to the complaint.,02/25/2015 11:07:20 AM,03 MANHATTAN,MANHATTAN,984286,198542,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71162867531332,-73.99987014507732,"(40.71162867531332, -73.99987014507732)"
31575623,09/20/2015 02:28:25 PM,09/20/2015 02:29:23 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31580238,09/21/2015 05:24:01 PM,09/21/2015 07:29:56 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11377,50-37 NEWTOWN ROAD,NEWTOWN ROAD,50 STREET,NORTHERN BOULEVARD,,,ADDRESS,WOODSIDE,,Precinct,Closed,09/22/2015 01:24:01 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/21/2015 07:29:56 PM,01 QUEENS,QUEENS,1008895,213891,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75372356377427,-73.91104729292951,"(40.75372356377427, -73.91104729292951)"
30041404,02/25/2015 07:36:30 AM,02/26/2015 02:25:45 PM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,10026,2116 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST 114 STREET,WEST 115 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/27/2015 07:36:30 AM,"The Department of Health and Mental Hygiene has contacted the customer and closed the Service Request.  If the Agency was unable to make phone contact, a letter was sent to the customer to call the Office of Environmental Investigations to schedule an appointment.",02/26/2015 02:25:45 PM,10 MANHATTAN,MANHATTAN,996400,231974,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80338261654611,-73.95611355037366,"(40.80338261654611, -73.95611355037366)"
31576812,09/20/2015 08:19:10 AM,09/20/2015 08:23:04 AM,3-1-1,3-1-1 Call Center,City Vehicle Placard Complaint,N/A,Roadway,10033,210 WADSWORTH AVENUE,WADSWORTH AVENUE,WEST 183 STREET,WEST 184 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,Thank you for your report.  Your report will be investigated.  No further information will be available from 311 on your individual report.,,12 MANHATTAN,MANHATTAN,1002550,249464,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85137706445393,-73.93385172267475,"(40.85137706445393, -73.93385172267475)"
30039477,02/25/2015 05:18:17 PM,04/27/2015 11:33:15 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10021,530 EAST 76 STREET,EAST 76 STREET,YORK AVENUE,DEAD END,,,ADDRESS,NEW YORK,,N/A,Closed,03/27/2015 05:18:17 PM,The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.,04/27/2015 11:33:15 AM,08 MANHATTAN,MANHATTAN,997820,219476,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76907688431306,-73.95100968274006,"(40.76907688431306, -73.95100968274006)"
31616922,09/25/2015 04:13:13 PM,09/26/2015 03:33:18 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10032,11 EDWARD M MORGAN PLACE,EDWARD M MORGAN PLACE,WEST 157 STREET,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2015 12:13:13 AM,The Police Department responded to the complaint and took action to fix the condition.,09/26/2015 03:33:18 AM,12 MANHATTAN,MANHATTAN,999350,243398,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.834733725102346,-73.94543229012842,"(40.834733725102346, -73.94543229012842)"
30040991,02/25/2015 09:50:36 AM,02/25/2015 05:31:00 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,2614 EAST 24 STREET,EAST 24 STREET,AVENUE Z,VOORHIES AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/25/2015 05:50:36 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,02/25/2015 05:31:00 PM,15 BROOKLYN,BROOKLYN,999405,153640,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.588369502106836,-73.94543557999437,"(40.588369502106836, -73.94543557999437)"
29910429,02/10/2015 01:18:52 PM,03/25/2015 09:51:33 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11102,18-31 27 AVENUE,27 AVENUE,18 STREET,21 STREET,,,ADDRESS,ASTORIA,,N/A,Closed,02/24/2015 01:18:52 PM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,03/25/2015 09:51:33 AM,01 QUEENS,QUEENS,1004504,220778,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.772637746503364,-73.92687523907338,"(40.772637746503364, -73.92687523907338)"
29915066,02/10/2015 02:26:37 PM,02/10/2015 03:22:10 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,31-21 54 STREET,54 STREET,31 AVENUE,32 AVENUE,,,ADDRESS,Woodside,,Precinct,Closed,02/10/2015 10:26:37 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,02/10/2015 03:22:10 PM,01 QUEENS,QUEENS,1009950,214838,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75631983303381,-73.90723579995907,"(40.75631983303381, -73.90723579995907)"
31528670,09/14/2015 11:30:35 AM,09/14/2015 11:31:06 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31646694,09/30/2015 12:13:12 PM,10/15/2015 08:20:02 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10467,684 EAST  222 STREET,EAST  222 STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2015 08:20:02 AM,12 BRONX,BRONX,1022288,262079,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.885938377910044,-73.86243404093725,"(40.885938377910044, -73.86243404093725)"
